行业,指标键,层级,指标名称,建议权重,数据来源,评分口径,角色,历史优先级,历史频率,最早回测需要,历史状态,更新备注
计算机,计算机|9-计算机企业季度净利润,滞后,9-计算机企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|10-轻工行业库存周转天数,滞后,10-轻工行业库存周转天数,0.064,上市公司财报,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|11-轻工行业固定资产投资,滞后,11-轻工行业固定资产投资,0.056,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|5-瓦楞纸价格,同步,5-瓦楞纸价格,0.1143,卓创资讯,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|6-双胶纸价格,同步,6-双胶纸价格,0.0952,卓创资讯,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|7-家具零售额增速,同步,7-家具零售额增速,0.1143,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|8-造纸企业开工率,同步,8-造纸企业开工率,0.0762,卓创资讯,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
轻工制造,轻工制造|9-轻工企业季度ROE,滞后,9-轻工企业季度ROE,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|10-通信行业ROE,滞后,10-通信行业ROE,0.048,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|11-通信行业资产负债率,滞后,11-通信行业资产负债率,0.042,上市公司财报,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|5-移动互联网流量,同步,5-移动互联网流量,0.105,工信部,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|6-5G用户数,同步,6-5G用户数,0.0875,三大运营商,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|7-电信业务收入,同步,7-电信业务收入,0.0875,工信部,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|8-通信设备出货量,同步,8-通信设备出货量,0.07,工信部,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
通信,通信|9-通信企业季度净利润,滞后,9-通信企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|10-钢铁行业产能利用率,滞后,10-钢铁行业产能利用率,0.048,国家统计局,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|11-PPI黑色金属冶炼同比,滞后,11-PPI黑色金属冶炼同比,0.042,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|5-螺纹钢现货价格,同步,5-螺纹钢现货价格,0.1167,上海钢联,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|6-热轧板卷价格,同步,6-热轧板卷价格,0.0778,上海钢联,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|7-钢厂盈利面,同步,7-钢厂盈利面,0.0933,Mysteel,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|8-钢材表观消费量,同步,8-钢材表观消费量,0.0622,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
钢铁,钢铁|9-钢铁企业季度净利润,滞后,9-钢铁企业季度净利润,0.06,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|10-银行ROE,滞后,10-银行ROE,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|11-拨备覆盖率,滞后,11-拨备覆盖率,0.07,银保监会,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|5-人民币贷款增速,同步,5-人民币贷款增速,0.1286,央行,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|6-净息差(NIM),同步,6-净息差(NIM),0.1286,银保监会,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|7-不良贷款率,同步,7-不良贷款率,0.1071,银保监会,采用同比、环比、历史分位三维评分；按去库/改善方向计分。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|8-银行中间业务收入增速,同步,8-银行中间业务收入增速,0.0857,上市公司财报,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
银行,银行|9-银行季度净利润增速,滞后,9-银行季度净利润增速,0.1,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|10-券商ROE,滞后,10-券商ROE,0.064,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|11-保险综合偿付能力充足率,滞后,11-保险综合偿付能力充足率,0.056,银保监会,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|5-券商经纪业务收入,同步,5-券商经纪业务收入,0.135,证券业协会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|6-券商投行业务收入,同步,6-券商投行业务收入,0.1125,证券业协会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|7-保险保费收入增速,同步,7-保险保费收入增速,0.1125,银保监会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|8-保险资金运用收益率,同步,8-保险资金运用收益率,0.09,银保监会,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
非银金融,非银金融|9-非银企业季度净利润,滞后,9-非银企业季度净利润,0.08,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|10-食品饮料行业毛利率,滞后,10-食品饮料行业毛利率,0.08,上市公司财报,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|11-CPI非食品项同比,滞后,11-CPI非食品项同比,0.07,国家统计局,采用5年滚动分位+同比/环比双阈值；数据滞后超过一个频率周期时自动降权。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|5-白酒批价,同步,5-白酒批价,0.1776,今日酒价,改为5年滚动分位(P20/P40/P60/P80)+3个月动量；须与库存、价差或利润交叉确认。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|6-乳制品产量增速,同步,6-乳制品产量增速,0.0947,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|7-啤酒产量增速,同步,7-啤酒产量增速,0.0947,国家统计局,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|8-调味品产量增速,同步,8-调味品产量增速,0.0829,中国调味品协会,采用季调同比+3个月环比；单月值用3个月移动均值过滤。,同步确认,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
食品饮料,食品饮料|9-食品饮料企业季度ROE,滞后,9-食品饮料企业季度ROE,0.1,上市公司财报,采用TTM/滚动4季同比+历史分位；剔除一次性损益，IRR按项目现金流复核。,质量验证,P1,月度；季频指标按实际披露日生效,2020-01-01,待采集,请按评分口径复核最新值、日期和评分。
